trip_id,member_casual,started_at,start_station_id,start_station_name,start_lat,start_lng,ended_at,end_station_id,end_station_name,end_lat,end_lng,trip_minutes,trip_miles
JC10150,casual,2021-01-26 16:12:22.8150,JC027,Jersey & 6th St,40.72528910781132,-74.04557168483734,2021-01-26 16:17:41.2490,JC011,JC Medical Center,40.71653978099194,-74.0496379137039,5,0.64
JC10151,member,2021-01-26 16:14:20.7630,JC006,Warren St,40.7211236,-74.03805095,2021-01-26 16:26:05.6930,JC038,Essex Light Rail,40.7127742,-74.0364857,11,0.58
JC10152,member,2021-01-26 16:15:50.6170,JC052,Liberty Light Rail,40.7112423,-74.0557013,2021-01-26 16:25:26.6700,JC023,Brunswick St,40.7241765,-74.0506564,9,0.93
JC10153,member,2021-01-26 16:16:24.8760,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-26 16:21:27.3210,JC035,Van Vorst Park,40.71848892,-74.047726625,5,0.26
JC10154,member,2021-01-26 16:18:16.5680,JC035,Van Vorst Park,40.71848892,-74.047726625,2021-01-26 16:20:01.0380,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,1,0.26
JC10155,member,2021-01-26 16:19:27.5200,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-26 16:29:23.9720,JC008,Newport Pkwy,40.7287448,-74.0321082,9,0.86
JC10156,member,2021-01-26 16:35:55.0860,JC076,Dixon Mills,40.721630142638354,-74.04996782541275,2021-01-26 16:43:30.4710,JC102,Grand St,40.71517767732029,-74.03768330812454,7,0.79
JC10157,member,2021-01-26 16:37:52.1080,JC032,Newark Ave,40.72152515,-74.046304543,2021-01-26 16:53:28.4620,JC022,Oakland Ave,40.7376037,-74.0524783,15,1.16
JC10158,member,2021-01-26 16:39:38.6020,JC074,Jersey & 3rd,40.72333158646436,-74.04595255851744,2021-01-26 16:41:00.1860,JC032,Newark Ave,40.72152515,-74.046304543,1,0.13
JC10159,member,2021-01-26 16:44:41.2590,JC106,Columbus Dr at Exchange Pl,40.71687,-74.03281,2021-01-26 16:47:02.5120,JC104,Harborside,40.7192517,-74.034234,2,0.18
JC10160,member,2021-01-26 16:48:37.8880,JC038,Essex Light Rail,40.7127742,-74.0364857,2021-01-26 16:58:34.0000,JC006,Warren St,40.7211236,-74.03805095,9,0.58
JC10161,member,2021-01-26 16:49:07.0560,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-26 17:08:05.3970,JC074,Jersey & 3rd,40.72333158646436,-74.04595255851744,18,0.3
JC10162,member,2021-01-26 16:50:06.9160,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-26 16:54:29.5000,JC027,Jersey & 6th St,40.72528910781132,-74.04557168483734,4,0.41
JC10163,member,2021-01-26 16:57:56.1330,JC006,Warren St,40.7211236,-74.03805095,2021-01-26 17:01:27.1550,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,3,0.29
JC10164,member,2021-01-26 16:58:53.4880,JC056,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-26 17:20:34.5250,JC056,Sip Ave,40.73089709786179,-74.06391263008118,21,0.0
JC10165,member,2021-01-26 17:02:21.1530,JC102,Grand St,40.71517767732029,-74.03768330812454,2021-01-26 17:12:17.4970,JC052,Liberty Light Rail,40.7112423,-74.0557013,9,0.99
JC10166,casual,2021-01-26 17:07:06.7260,JC011,JC Medical Center,40.71653978099194,-74.0496379137039,2021-01-26 17:13:07.7300,JC027,Jersey & 6th St,40.72528910781132,-74.04557168483734,6,0.64
JC10167,member,2021-01-26 17:07:51.2450,JC014,Columbus Drive,40.71835519823214,-74.03891444206238,2021-01-26 17:13:21.1240,JC008,Newport Pkwy,40.7287448,-74.0321082,5,0.8
JC10168,member,2021-01-26 17:09:00.1320,JC002,Paulus Hook,40.7141454,-74.0335519,2021-01-26 17:22:46.5430,JC009,Hamilton Park,40.727595966,-74.044247311,13,1.09
JC10169,member,2021-01-26 17:10:00.6670,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-26 17:28:52.4200,JC023,Brunswick St,40.7241765,-74.0506564,18,0.51
JC10170,member,2021-01-26 17:18:01.7690,JC055,McGinley Square,40.7253399253558,-74.06762212514877,2021-01-26 17:41:48.6030,JC055,McGinley Square,40.7253399253558,-74.06762212514877,23,0.0
JC10171,member,2021-01-26 17:18:59.3660,JC059,Heights Elevator,40.74871594538023,-74.04044330120087,2021-01-26 17:22:48.7580,JC057,Riverview Park,40.7443187,-74.0439909,3,0.36
JC10172,member,2021-01-26 17:21:19.6990,JC052,Liberty Light Rail,40.7112423,-74.0557013,2021-01-26 17:26:25.6670,JC011,JC Medical Center,40.71653978099194,-74.0496379137039,5,0.49
JC10173,member,2021-01-26 17:31:08.6170,JC081,Brunswick & 6th,40.72601172964625,-74.05038893222809,2021-01-26 17:35:24.4620,JC009,Hamilton Park,40.727595966,-74.044247311,4,0.34
JC10174,casual,2021-01-26 17:31:58.1530,JC006,Warren St,40.7211236,-74.03805095,2021-01-26 17:42:24.0310,JC032,Newark Ave,40.72152515,-74.046304543,10,0.44
JC10175,member,2021-01-26 17:42:10.9500,JC055,McGinley Square,40.7253399253558,-74.06762212514877,2021-01-26 17:53:30.6580,JC027,Jersey & 6th St,40.72528910781132,-74.04557168483734,11,1.17
JC10176,member,2021-01-26 17:53:26.2520,JC099,Montgomery St,40.71942,-74.05099,2021-01-26 17:54:58.9920,JC076,Dixon Mills,40.721630142638354,-74.04996782541275,1,0.16
JC10177,member,2021-01-26 17:53:57.4460,JC027,Jersey & 6th St,40.72528910781132,-74.04557168483734,2021-01-26 18:39:55.1830,JC081,Brunswick & 6th,40.72601172964625,-74.05038893222809,45,0.26
JC10178,member,2021-01-26 17:56:32.8130,JC056,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-26 17:59:46.4040,JC055,McGinley Square,40.7253399253558,-74.06762212514877,3,0.43
JC10179,member,2021-01-26 17:56:41.6350,JC011,JC Medical Center,40.71653978099194,-74.0496379137039,2021-01-26 18:00:54.1450,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,4,0.4
JC10180,member,2021-01-26 18:05:34.9530,JC020,Baldwin at Montgomery,40.7236589,-74.0641943,2021-01-26 18:17:31.3580,JC106,Columbus Dr at Exchange Pl,40.71687,-74.03281,11,1.73
JC10181,member,2021-01-26 18:06:16.0830,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-26 18:10:45.0290,JC006,Warren St,40.7211236,-74.03805095,4,0.29
JC10182,casual,2021-01-26 18:09:37.4960,JC056,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-26 18:13:16.2730,JC055,McGinley Square,40.7253399253558,-74.06762212514877,3,0.43
JC10183,member,2021-01-26 18:09:45.3110,JC056,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-26 18:14:54.3110,JC095,Bergen Ave,40.722103786686034,-74.07145500183105,5,0.73
JC10184,member,2021-01-26 18:09:49.4750,JC018,5 Corners Library,40.73496102000952,-74.0595030784607,2021-01-26 18:24:40.1480,JC075,Monmouth and 6th,40.72568548362901,-74.04879033565521,14,0.86
JC10185,member,2021-01-26 18:10:21.3050,JC056,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-26 18:15:24.3880,JC055,McGinley Square,40.7253399253558,-74.06762212514877,5,0.43
JC10186,member,2021-01-26 18:13:13.4760,JC008,Newport Pkwy,40.7287448,-74.0321082,2021-01-26 18:19:06.5340,JC006,Warren St,40.7211236,-74.03805095,5,0.61
JC10187,member,2021-01-26 18:16:09.1060,JC023,Brunswick St,40.7241765,-74.0506564,2021-01-26 18:26:09.2520,JC052,Liberty Light Rail,40.7112423,-74.0557013,10,0.93
JC10188,member,2021-01-26 18:18:41.2570,JC076,Dixon Mills,40.721630142638354,-74.04996782541275,2021-01-26 18:21:11.8420,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,2,0.39
JC10189,member,2021-01-26 18:22:48.2720,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-26 18:26:13.3650,JC011,JC Medical Center,40.71653978099194,-74.0496379137039,3,0.4
JC10190,member,2021-01-26 18:23:27.1110,JC102,Grand St,40.71517767732029,-74.03768330812454,2021-01-26 18:34:38.2910,JC008,Newport Pkwy,40.7287448,-74.0321082,11,0.98
JC10191,casual,2021-01-26 18:25:06.0950,JC103,Journal Square,40.73367,-74.0625,2021-01-26 18:34:16.6490,JC093,Fairmount Ave,40.72572613742557,-74.07195925712585,9,0.74
JC10192,member,2021-01-26 18:26:55.0560,JC081,Brunswick & 6th,40.72601172964625,-74.05038893222809,2021-01-26 18:30:21.6060,JC009,Hamilton Park,40.727595966,-74.044247311,3,0.34
JC10193,member,2021-01-26 18:35:03.6330,JC032,Newark Ave,40.72152515,-74.046304543,2021-01-26 18:56:24.8370,JC032,Newark Ave,40.72152515,-74.046304543,21,0.0
JC10194,member,2021-01-26 18:36:43.2480,JC027,Jersey & 6th St,40.72528910781132,-74.04557168483734,2021-01-26 18:42:21.6800,JC006,Warren St,40.7211236,-74.03805095,5,0.49
JC10195,member,2021-01-26 18:40:28.9090,JC081,Brunswick & 6th,40.72601172964625,-74.05038893222809,2021-01-26 18:58:19.0690,JC094,Glenwood Ave,40.72755146730012,-74.07106071710587,17,1.1
JC10196,member,2021-01-26 18:44:14.1730,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-26 18:48:33.5100,JC027,Jersey & 6th St,40.72528910781132,-74.04557168483734,4,0.41
JC10197,member,2021-01-26 18:48:47.5240,JC006,Warren St,40.7211236,-74.03805095,2021-01-26 18:55:40.1260,JC008,Newport Pkwy,40.7287448,-74.0321082,6,0.61
JC10198,member,2021-01-26 18:49:21.4490,JC008,Newport Pkwy,40.7287448,-74.0321082,2021-01-26 18:53:11.2750,JC098,Washington St,40.7242941,-74.0354826,3,0.36
JC10199,member,2021-01-26 18:53:14.0810,JC074,Jersey & 3rd,40.72333158646436,-74.04595255851744,2021-01-26 18:56:50.1550,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,3,0.3
JC10200,member,2021-01-26 18:55:44.2970,JC055,McGinley Square,40.7253399253558,-74.06762212514877,2021-01-26 18:59:25.7430,JC056,Sip Ave,40.73089709786179,-74.06391263008118,3,0.43
JC10201,member,2021-01-26 18:58:59.6840,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-26 19:02:18.1130,JC027,Jersey & 6th St,40.72528910781132,-74.04557168483734,3,0.41
JC10202,member,2021-01-26 18:59:20.4640,JC008,Newport Pkwy,40.7287448,-74.0321082,2021-01-26 19:07:09.5490,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,7,0.86
JC10203,member,2021-01-26 19:00:15.9630,JC038,Essex Light Rail,40.7127742,-74.0364857,2021-01-26 19:14:38.4380,JC103,Journal Square,40.73367,-74.0625,14,1.99
JC10204,member,2021-01-26 19:03:59.4000,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-26 19:06:04.4590,JC035,Van Vorst Park,40.71848892,-74.047726625,2,0.26
JC10205,member,2021-01-26 19:04:13.0390,JC009,Hamilton Park,40.727595966,-74.044247311,2021-01-26 20:07:14.7420,JC009,Hamilton Park,40.727595966,-74.044247311,63,0.0
JC10206,member,2021-01-26 19:09:24.1320,JC056,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-26 19:22:46.9090,JC020,Baldwin at Montgomery,40.7236589,-74.0641943,13,0.5
JC10207,member,2021-01-26 19:10:12.5500,JC095,Bergen Ave,40.722103786686034,-74.07145500183105,2021-01-26 19:15:26.5880,JC056,Sip Ave,40.73089709786179,-74.06391263008118,5,0.73
JC10208,member,2021-01-26 19:10:28.1360,JC056,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-26 19:13:16.3430,JC055,McGinley Square,40.7253399253558,-74.06762212514877,2,0.43
JC10209,member,2021-01-26 19:14:15.7000,JC056,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-26 19:17:26.5730,JC055,McGinley Square,40.7253399253558,-74.06762212514877,3,0.43
JC10210,member,2021-01-26 19:14:54.0400,JC102,Grand St,40.71517767732029,-74.03768330812454,2021-01-26 19:28:42.9290,JC102,Grand St,40.71517767732029,-74.03768330812454,13,0.0
JC10211,member,2021-01-26 19:20:43.8350,JC009,Hamilton Park,40.727595966,-74.044247311,2021-01-26 19:25:37.1710,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,4,0.56
JC10212,member,2021-01-26 19:21:35.4240,JC011,JC Medical Center,40.71653978099194,-74.0496379137039,2021-01-26 19:41:01.5030,JC009,Hamilton Park,40.727595966,-74.044247311,19,0.81
JC10213,member,2021-01-26 19:23:20.9500,JC006,Warren St,40.7211236,-74.03805095,2021-01-26 19:40:23.2380,JC006,Warren St,40.7211236,-74.03805095,17,0.0
JC10214,member,2021-01-26 19:25:35.8980,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-26 19:38:08.4680,JC020,Baldwin at Montgomery,40.7236589,-74.0641943,12,1.15
JC10215,member,2021-01-26 19:32:51.6670,JC020,Baldwin at Montgomery,40.7236589,-74.0641943,2021-01-26 20:01:45.3520,JC020,Baldwin at Montgomery,40.7236589,-74.0641943,28,0.0
JC10216,member,2021-01-26 20:05:15.0930,JC006,Warren St,40.7211236,-74.03805095,2021-01-26 20:12:04.6860,JC023,Brunswick St,40.7241765,-74.0506564,6,0.7
JC10217,member,2021-01-26 20:05:33.8550,JC006,Warren St,40.7211236,-74.03805095,2021-01-26 20:11:36.7350,JC102,Grand St,40.71517767732029,-74.03768330812454,6,0.41
JC10218,member,2021-01-26 20:07:13.0550,JC056,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-26 20:18:22.8070,JC095,Bergen Ave,40.722103786686034,-74.07145500183105,11,0.73
JC10219,casual,2021-01-26 20:24:56.0450,JC059,Heights Elevator,40.74871594538023,-74.04044330120087,2021-01-26 21:49:44.6360,JC059,Heights Elevator,40.74871594538023,-74.04044330120087,84,0.0
JC10220,casual,2021-01-26 20:27:56.9300,JC059,Heights Elevator,40.74871594538023,-74.04044330120087,2021-01-26 21:50:14.5930,JC059,Heights Elevator,40.74871594538023,-74.04044330120087,82,0.0
JC10221,casual,2021-01-26 20:28:59.1640,JC055,McGinley Square,40.7253399253558,-74.06762212514877,2021-01-26 20:58:58.8220,JC059,Heights Elevator,40.74871594538023,-74.04044330120087,29,2.16
JC10222,member,2021-01-26 20:29:37.6420,JC006,Warren St,40.7211236,-74.03805095,2021-01-26 20:35:08.1420,JC027,Jersey & 6th St,40.72528910781132,-74.04557168483734,5,0.49
JC10223,member,2021-01-26 20:34:19.3400,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-26 20:39:15.3950,JC009,Hamilton Park,40.727595966,-74.044247311,4,0.56
JC10224,member,2021-01-26 20:58:07.3940,JC013,Marin Light Rail,40.71458403535893,-74.04281705617905,2021-01-26 21:05:06.4060,JC023,Brunswick St,40.7241765,-74.0506564,6,0.78
JC10225,member,2021-01-26 20:59:45.4190,JC056,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-26 21:05:14.6220,JC093,Fairmount Ave,40.72572613742557,-74.07195925712585,5,0.56
JC10226,casual,2021-01-26 20:59:55.3190,JC056,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-26 21:04:34.6880,JC065,Dey St,40.737711,-74.066921,4,0.5
JC10227,member,2021-01-26 21:03:50.3620,JC003,City Hall,40.7177325,-74.043845,2021-01-26 21:05:57.3380,JC013,Marin Light Rail,40.71458403535893,-74.04281705617905,2,0.22
JC10228,member,2021-01-26 21:19:04.4360,JC056,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-26 21:24:08.9240,JC020,Baldwin at Montgomery,40.7236589,-74.0641943,5,0.5
JC10229,member,2021-01-26 21:23:25.5130,JC056,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-26 21:26:32.2210,JC055,McGinley Square,40.7253399253558,-74.06762212514877,3,0.43
JC10230,casual,2021-01-26 21:29:29.9160,JC096,York St,40.71649,-74.04105,2021-01-26 21:40:54.2960,JC096,York St,40.71649,-74.04105,11,0.0
JC10231,casual,2021-01-26 21:39:41.5300,JC006,Warren St,40.7211236,-74.03805095,2021-01-26 22:00:26.8930,JC008,Newport Pkwy,40.7287448,-74.0321082,20,0.61
JC10232,member,2021-01-26 21:41:11.0340,JC056,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-26 21:48:43.5430,JC053,Lincoln Park,40.7246050998869,-74.07840594649315,7,0.88
JC10233,member,2021-01-26 21:59:05.0290,JC008,Newport Pkwy,40.7287448,-74.0321082,2021-01-26 22:07:43.1960,JC074,Jersey & 3rd,40.72333158646436,-74.04595255851744,8,0.82
JC10234,casual,2021-01-26 22:12:12.6710,JC003,City Hall,40.7177325,-74.043845,2021-01-26 22:15:23.0020,JC013,Marin Light Rail,40.71458403535893,-74.04281705617905,3,0.22
JC10235,member,2021-01-26 22:12:21.3120,JC003,City Hall,40.7177325,-74.043845,2021-01-26 22:15:09.9010,JC013,Marin Light Rail,40.71458403535893,-74.04281705617905,2,0.22
JC10236,member,2021-01-26 22:27:45.0680,JC103,Journal Square,40.73367,-74.0625,2021-01-26 22:30:41.2140,JC065,Dey St,40.737711,-74.066921,2,0.36
JC10237,member,2021-01-26 22:29:44.7790,JC102,Grand St,40.71517767732029,-74.03768330812454,2021-01-26 22:44:23.4590,JC055,McGinley Square,40.7253399253558,-74.06762212514877,14,1.73
JC10238,member,2021-01-26 22:39:20.9960,JC056,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-26 22:48:39.4230,JC077,Astor Place,40.71928220070702,-74.07126188278198,9,0.89
JC10239,member,2021-01-26 22:59:53.4680,JC052,Liberty Light Rail,40.7112423,-74.0557013,2021-01-26 23:09:45.2820,JC076,Dixon Mills,40.721630142638354,-74.04996782541275,9,0.78
JC10240,member,2021-01-27 00:03:40.6770,JC106,Columbus Dr at Exchange Pl,40.71687,-74.03281,2021-01-27 00:06:03.2040,JC104,Harborside,40.7192517,-74.034234,2,0.18
JC10241,casual,2021-01-27 01:18:54.5110,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-27 01:28:08.1000,JC020,Baldwin at Montgomery,40.7236589,-74.0641943,9,1.15
JC10242,member,2021-01-27 04:42:01.7020,JC081,Brunswick & 6th,40.72601172964625,-74.05038893222809,2021-01-27 04:46:17.5160,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,4,0.59
JC10243,member,2021-01-27 05:00:17.6290,JC075,Monmouth and 6th,40.72568548362901,-74.04879033565521,2021-01-27 05:05:48.9610,JC006,Warren St,40.7211236,-74.03805095,5,0.65
JC10244,member,2021-01-27 05:41:52.6980,JC093,Fairmount Ave,40.72572613742557,-74.07195925712585,2021-01-27 05:52:18.7450,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,10,1.59
JC10245,member,2021-01-27 05:56:41.2780,JC094,Glenwood Ave,40.72755146730012,-74.07106071710587,2021-01-27 06:00:14.1250,JC056,Sip Ave,40.73089709786179,-74.06391263008118,3,0.44
JC10246,member,2021-01-27 06:05:18.9640,JC095,Bergen Ave,40.722103786686034,-74.07145500183105,2021-01-27 06:11:55.7320,JC056,Sip Ave,40.73089709786179,-74.06391263008118,6,0.73
JC10247,member,2021-01-27 06:13:56.1160,JC099,Montgomery St,40.71942,-74.05099,2021-01-27 06:17:40.7550,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,3,0.42
JC10248,member,2021-01-27 06:16:38.2720,JC009,Hamilton Park,40.727595966,-74.044247311,2021-01-27 06:28:48.6420,JC002,Paulus Hook,40.7141454,-74.0335519,12,1.09
JC10249,member,2021-01-27 06:16:55.1380,JC008,Newport Pkwy,40.7287448,-74.0321082,2021-01-27 06:21:36.3700,JC006,Warren St,40.7211236,-74.03805095,4,0.61
JC10250,member,2021-01-27 06:20:34.1270,JC063,Jackson Square,40.71113,-74.0789,2021-01-27 06:35:29.6030,JC002,Paulus Hook,40.7141454,-74.0335519,14,2.41
JC10251,member,2021-01-27 06:28:06.4960,JC076,Dixon Mills,40.721630142638354,-74.04996782541275,2021-01-27 06:30:50.5590,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,2,0.39
JC10252,member,2021-01-27 06:30:01.3600,JC020,Baldwin at Montgomery,40.7236589,-74.0641943,2021-01-27 06:55:51.2600,JC020,Baldwin at Montgomery,40.7236589,-74.0641943,25,0.0
JC10253,member,2021-01-27 06:32:51.8110,JC013,Marin Light Rail,40.71458403535893,-74.04281705617905,2021-01-27 06:38:02.1750,JC098,Washington St,40.7242941,-74.0354826,5,0.77
JC10254,member,2021-01-27 06:35:32.3260,JC080,Leonard Gordon Park,40.74590996631558,-74.0572714805603,2021-01-27 06:43:55.3170,JC056,Sip Ave,40.73089709786179,-74.06391263008118,8,1.09
JC10255,member,2021-01-27 06:42:21.2130,JC074,Jersey & 3rd,40.72333158646436,-74.04595255851744,2021-01-27 06:46:21.6740,JC011,JC Medical Center,40.71653978099194,-74.0496379137039,4,0.51
JC10256,member,2021-01-27 06:47:47.9960,JC032,Newark Ave,40.72152515,-74.046304543,2021-01-27 06:53:13.4630,JC098,Washington St,40.7242941,-74.0354826,5,0.6
JC10257,member,2021-01-27 06:52:45.5580,JC102,Grand St,40.71517767732029,-74.03768330812454,2021-01-27 06:55:04.1170,JC014,Columbus Drive,40.71835519823214,-74.03891444206238,2,0.23
JC10258,member,2021-01-27 06:53:15.2150,JC078,Lafayette Park,40.71346382669195,-74.06285852193832,2021-01-27 06:59:35.1930,JC099,Montgomery St,40.71942,-74.05099,6,0.75
JC10259,member,2021-01-27 06:55:06.4460,JC022,Oakland Ave,40.7376037,-74.0524783,2021-01-27 07:00:22.6170,JC105,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131607,5,0.34
JC10260,member,2021-01-27 06:59:24.3600,JC013,Marin Light Rail,40.71458403535893,-74.04281705617905,2021-01-27 07:02:03.6500,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,2,0.35
JC10261,member,2021-01-27 07:00:01.9330,JC009,Hamilton Park,40.727595966,-74.044247311,2021-01-27 07:05:45.0430,JC011,JC Medical Center,40.71653978099194,-74.0496379137039,5,0.81
JC10262,member,2021-01-27 07:01:33.7090,JC009,Hamilton Park,40.727595966,-74.044247311,2021-01-27 07:07:28.8760,JC006,Warren St,40.7211236,-74.03805095,5,0.55
JC10263,member,2021-01-27 07:05:31.8610,JC035,Van Vorst Park,40.71848892,-74.047726625,2021-01-27 07:08:44.1720,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,3,0.26
JC10264,member,2021-01-27 07:12:37.4420,JC035,Van Vorst Park,40.71848892,-74.047726625,2021-01-27 07:16:02.5830,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,3,0.26
JC10265,member,2021-01-27 07:22:59.9340,JC035,Van Vorst Park,40.71848892,-74.047726625,2021-01-27 07:24:51.6340,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,1,0.26
JC10266,member,2021-01-27 07:23:56.0570,JC013,Marin Light Rail,40.71458403535893,-74.04281705617905,2021-01-27 07:25:57.1080,JC003,City Hall,40.7177325,-74.043845,2,0.22
JC10267,member,2021-01-27 07:26:04.4060,JC003,City Hall,40.7177325,-74.043845,2021-01-27 07:27:06.5140,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,1,0.13
JC10268,member,2021-01-27 07:26:04.8890,JC006,Warren St,40.7211236,-74.03805095,2021-01-27 07:31:34.9200,JC008,Newport Pkwy,40.7287448,-74.0321082,5,0.61
JC10269,member,2021-01-27 07:27:53.7060,JC081,Brunswick & 6th,40.72601172964625,-74.05038893222809,2021-01-27 07:34:48.9450,JC106,Columbus Dr at Exchange Pl,40.71687,-74.03281,6,1.13
JC10270,member,2021-01-27 07:36:39.9270,JC056,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-27 07:53:19.4870,JC020,Baldwin at Montgomery,40.7236589,-74.0641943,16,0.5
JC10271,member,2021-01-27 07:40:24.6200,JC019,Hilltop,40.7311689,-74.0575736,2021-01-27 07:53:30.7860,JC106,Columbus Dr at Exchange Pl,40.71687,-74.03281,13,1.64
JC10272,member,2021-01-27 07:49:11.9350,JC098,Washington St,40.7242941,-74.0354826,2021-01-27 07:56:49.9260,JC032,Newark Ave,40.72152515,-74.046304543,7,0.6
JC10273,member,2021-01-27 07:56:16.8050,JC056,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-27 08:06:18.1000,JC080,Leonard Gordon Park,40.74590996631558,-74.0572714805603,10,1.09
JC10274,member,2021-01-27 07:57:15.9380,JC019,Hilltop,40.7311689,-74.0575736,2021-01-27 08:08:59.7200,JC093,Fairmount Ave,40.72572613742557,-74.07195925712585,11,0.85
JC10275,member,2021-01-27 07:58:30.4570,JC008,Newport Pkwy,40.7287448,-74.0321082,2021-01-27 08:08:05.6710,JC038,Essex Light Rail,40.7127742,-74.0364857,9,1.13
JC10276,member,2021-01-27 08:00:17.3030,JC104,Harborside,40.7192517,-74.034234,2021-01-27 08:02:06.3050,JC106,Columbus Dr at Exchange Pl,40.71687,-74.03281,1,0.18
JC10277,member,2021-01-27 08:03:05.3920,JC009,Hamilton Park,40.727595966,-74.044247311,2021-01-27 08:16:39.5380,JC106,Columbus Dr at Exchange Pl,40.71687,-74.03281,13,0.96
JC10278,member,2021-01-27 08:09:58.3070,JC066,Newport PATH,40.7272235,-74.0337589,2021-01-27 08:16:20.7160,JC104,Harborside,40.7192517,-74.034234,6,0.55
JC10279,member,2021-01-27 08:12:08.1860,JC055,McGinley Square,40.7253399253558,-74.06762212514877,2021-01-27 08:16:45.3810,JC056,Sip Ave,40.73089709786179,-74.06391263008118,4,0.43
JC10280,member,2021-01-27 08:13:15.9980,JC023,Brunswick St,40.7241765,-74.0506564,2021-01-27 08:16:10.0920,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,2,0.51
JC10281,casual,2021-01-27 08:13:33.3410,JC095,Bergen Ave,40.722103786686034,-74.07145500183105,2021-01-27 08:19:57.0340,JC056,Sip Ave,40.73089709786179,-74.06391263008118,6,0.73
JC10282,member,2021-01-27 08:17:37.9100,JC027,Jersey & 6th St,40.72528910781132,-74.04557168483734,2021-01-27 08:23:44.5150,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,6,0.41
JC10283,member,2021-01-27 08:19:12.2400,JC056,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-27 08:24:13.8300,JC020,Baldwin at Montgomery,40.7236589,-74.0641943,5,0.5
JC10284,member,2021-01-27 08:19:43.9870,JC002,Paulus Hook,40.7141454,-74.0335519,2021-01-27 08:24:08.1700,JC072,Morris Canal,40.7124188237569,-74.03852552175522,4,0.29
JC10285,member,2021-01-27 08:22:35.1920,JC093,Fairmount Ave,40.72572613742557,-74.07195925712585,2021-01-27 08:28:48.1300,JC056,Sip Ave,40.73089709786179,-74.06391263008118,6,0.56
JC10286,casual,2021-01-27 08:23:09.5090,JC051,Union St,40.7182113,-74.0836394,2021-01-27 08:41:51.7070,JC056,Sip Ave,40.73089709786179,-74.06391263008118,18,1.36
JC10287,member,2021-01-27 08:26:58.0430,JC027,Jersey & 6th St,40.72528910781132,-74.04557168483734,2021-01-27 08:30:05.7440,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,3,0.41
JC10288,member,2021-01-27 08:28:48.3330,JC027,Jersey & 6th St,40.72528910781132,-74.04557168483734,2021-01-27 08:32:37.2640,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,3,0.41
JC10289,member,2021-01-27 08:28:57.5280,JC055,McGinley Square,40.7253399253558,-74.06762212514877,2021-01-27 08:32:05.9610,JC056,Sip Ave,40.73089709786179,-74.06391263008118,3,0.43
